YEAR,HWTSUPP,ASECFLAG,HFLAG,HHBRACKET99,CPI99,MONTH,WTSUPP,NRESP
1969,83640.95,NA,NA,132000,4.787,3,83678.27,65
1969,93338.38,NA,NA,133000,4.787,3,92791.91,70
1969,76674.9,NA,NA,134000,4.787,3,75585.36,56
1969,140044.74,NA,NA,135000,4.787,3,139115.51,111
1969,38097.59,NA,NA,136000,4.787,3,37742.3,31
1969,87964,NA,NA,137000,4.787,3,87686.14,72
1969,61584.7,NA,NA,138000,4.787,3,61460.7,48
1969,87408.5,NA,NA,139000,4.787,3,87718.27,65
1969,38241.92,NA,NA,140000,4.787,3,38088.68,31
1969,41271.69,NA,NA,141000,4.787,3,41119.38,32
1969,72870.36,NA,NA,142000,4.787,3,73855.04,56
1969,30400.75,NA,NA,143000,4.787,3,29916.51,23
1969,165058.91,NA,NA,144000,4.787,3,161579.9,127
1969,54893,NA,NA,145000,4.787,3,56821.93,39
1969,48860.55,NA,NA,146000,4.787,3,47857.33,40
1969,81535.31,NA,NA,147000,4.787,3,82032.59,64
1969,70319.2,NA,NA,148000,4.787,3,70511.51,55
1969,32516.09,NA,NA,149000,4.787,3,32881.09,24
1969,59777.27,NA,NA,150000,4.787,3,57888.85,41
1969,59389.8,NA,NA,151000,4.787,3,61903.28,47
1969,42187.07,NA,NA,152000,4.787,3,42448.08,22
1969,38474.99,NA,NA,153000,4.787,3,38303.88,30
1969,48499.57,NA,NA,154000,4.787,3,49461.78,41
1969,11347.43,NA,NA,155000,4.787,3,11540.39,9
1969,31618.15,NA,NA,156000,4.787,3,32472.8,25
1969,7168.5,NA,NA,157000,4.787,3,7516.09,5
1969,74804.61,NA,NA,158000,4.787,3,75330.4,56
1969,6175.59,NA,NA,159000,4.787,3,6164,5
1969,52142.01,NA,NA,160000,4.787,3,51202.08,42
1969,38502.95,NA,NA,161000,4.787,3,38831.28,30
1969,20069.53,NA,NA,162000,4.787,3,20380.81,16
1969,25062.68,NA,NA,163000,4.787,3,24828.72,19
1969,30294.46,NA,NA,164000,4.787,3,30389.58,24
1969,30207.57,NA,NA,165000,4.787,3,29892,23
1969,22619.04,NA,NA,166000,4.787,3,22701.12,19
1969,19237.91,NA,NA,167000,4.787,3,19365.5,15
1969,113208.69,NA,NA,168000,4.787,3,113170.97,79
1969,55848.77,NA,NA,169000,4.787,3,55606.18,44
1969,76649.89,NA,NA,170000,4.787,3,77927,60
1969,40890.87,NA,NA,171000,4.787,3,41219.45,32
1969,27754.56,NA,NA,172000,4.787,3,26051.57,19
1969,19930.98,NA,NA,173000,4.787,3,20173.52,11
1969,6496.35,NA,NA,174000,4.787,3,6395.19,5
1969,20738.32,NA,NA,175000,4.787,3,20989.24,17
1969,9311.06,NA,NA,176000,4.787,3,9767.6,7
1969,23047.97,NA,NA,177000,4.787,3,22733.11,18
1969,64651.74,NA,NA,178000,4.787,3,67466.83,51
1969,40773.49,NA,NA,179000,4.787,3,40678.16,32
1969,19713.47,NA,NA,180000,4.787,3,19862.78,16
1969,14372.49,NA,NA,181000,4.787,3,14339.81,12
1969,3573.59,NA,NA,182000,4.787,3,3694.34,3
1969,42172.13,NA,NA,183000,4.787,3,43101.11,34
1969,27374.71,NA,NA,184000,4.787,3,27417.25,21
1969,8732.2,NA,NA,185000,4.787,3,10051.1,7
1969,22105.16,NA,NA,186000,4.787,3,21760.49,18
1969,18330.48,NA,NA,187000,4.787,3,18445.7,15
1969,2566.38,NA,NA,188000,4.787,3,2566.38,2
1969,12277.67,NA,NA,189000,4.787,3,12628.46,10
1969,6797.75,NA,NA,190000,4.787,3,6957.08,5
1969,7625.08,NA,NA,191000,4.787,3,7770.35,6
1969,78258.88,NA,NA,192000,4.787,3,80648.29,62
1969,43569.28,NA,NA,193000,4.787,3,43224.49,35
1969,4121.91,NA,NA,194000,4.787,3,4239.61,3
1969,23329.28,NA,NA,195000,4.787,3,22858.29,19
1969,19963.98,NA,NA,196000,4.787,3,19876.98,15
1969,13572.72,NA,NA,197000,4.787,3,13637.69,10
1969,19366.99,NA,NA,199000,4.787,3,19258.3,15
1969,23287.26,NA,NA,2e+05,4.787,3,23392.89,19
1969,28652.58,NA,NA,202000,4.787,3,28618.39,23
1969,5352.48,NA,NA,203000,4.787,3,5216.69,4
1969,26476.97,NA,NA,204000,4.787,3,26580.42,20
1969,12389.66,NA,NA,205000,4.787,3,12297.48,10
1969,12298.51,NA,NA,206000,4.787,3,12367.84,9
1969,8849.35,NA,NA,207000,4.787,3,8811.72,7
1969,25189.83,NA,NA,209000,4.787,3,25069.57,20
1969,10469.34,NA,NA,210000,4.787,3,10603.4,9
1969,1468.56,NA,NA,211000,4.787,3,1468.56,1
1969,17638.09,NA,NA,212000,4.787,3,17525.43,14
1969,10737.68,NA,NA,213000,4.787,3,10926.35,8
1969,12507.57,NA,NA,214000,4.787,3,12314.43,7
1969,9243,NA,NA,215000,4.787,3,9479.42,7
1969,10655.7,NA,NA,216000,4.787,3,10805.18,9
1969,2703.22,NA,NA,217000,4.787,3,2703.22,2
1969,21712.48,NA,NA,218000,4.787,3,21605.13,17
1969,8453.85,NA,NA,219000,4.787,3,8470.5,7
1969,21128.11,NA,NA,220000,4.787,3,20437.95,16
1969,30080.35,NA,NA,221000,4.787,3,29997.22,24
1969,32290.65,NA,NA,222000,4.787,3,32644.88,9
1969,5603.08,NA,NA,223000,4.787,3,5756.63,4
1969,7385.38,NA,NA,224000,4.787,3,7934.64,6
1969,15375.23,NA,NA,225000,4.787,3,15444.85,12
1969,2438.42,NA,NA,226000,4.787,3,2438.42,2
1969,11599.42,NA,NA,227000,4.787,3,11774.49,9
1969,2956.28,NA,NA,228000,4.787,3,2956.28,2
1969,15068.95,NA,NA,229000,4.787,3,14878.58,11
1969,15200.43,NA,NA,230000,4.787,3,14393.79,11
1969,4145.76,NA,NA,232000,4.787,3,3985.13,3
1969,9479.93,NA,NA,235000,4.787,3,9568.62,8
1969,6495.6,NA,NA,237000,4.787,3,6562.19,5
1969,636050.67,NA,NA,240000,4.787,3,637836.23,497
1970,1497.79,NA,NA,-39000,4.54,3,1497.79,1
1970,5112.28,NA,NA,-37000,4.54,3,6290.89,4
1970,9205.56,NA,NA,-36000,4.54,3,9159.99,7
1970,2904.5,NA,NA,-35000,4.54,3,2904.5,2
1970,11185.08,NA,NA,-34000,4.54,3,11086.27,8
1970,2703.06,NA,NA,-33000,4.54,3,2703.06,2
1970,12852.5,NA,NA,-27000,4.54,3,12710.73,10
1970,3824.04,NA,NA,-26000,4.54,3,3861.47,3
1970,3901.44,NA,NA,-24000,4.54,3,3933.52,3
1970,4676.12,NA,NA,-23000,4.54,3,4676.12,4
1970,10323.36,NA,NA,-22000,4.54,3,9932.71,8
1970,7424.09,NA,NA,-21000,4.54,3,7532.4,5
1970,10231.73,NA,NA,-19000,4.54,3,10236.11,8
1970,34841.4,NA,NA,-18000,4.54,3,34687.88,26
1970,3648.27,NA,NA,-17000,4.54,3,3599.85,3
1970,4852.4,NA,NA,-15000,4.54,3,4740.6,4
1970,11740.16,NA,NA,-12000,4.54,3,11786.72,10
1970,12337.94,NA,NA,-11000,4.54,3,12097.81,9
1970,6665.18,NA,NA,-10000,4.54,3,6614.76,5
1970,11001.23,NA,NA,-9000,4.54,3,10618.14,9
1970,5866.62,NA,NA,-8000,4.54,3,5957.21,5
1970,10342.22,NA,NA,-7000,4.54,3,10482.22,8
1970,21291.6,NA,NA,-6000,4.54,3,21283.11,17
1970,7779.78,NA,NA,-5000,4.54,3,7720.26,6
1970,33684.61,NA,NA,-4000,4.54,3,33655.63,24
1970,20223.18,NA,NA,-3000,4.54,3,20088.09,15
1970,46082.64,NA,NA,-2000,4.54,3,45957.01,36
1970,8340.48,NA,NA,-1000,4.54,3,8280.85,6
1970,22776.98,NA,NA,0,4.54,3,22533.83,18
1970,798518.38,NA,NA,1000,4.54,3,798106.91,563
1970,346153.09,NA,NA,2000,4.54,3,348869.06,255
1970,651961.08,NA,NA,3000,4.54,3,650747.36,470
1970,842794.08,NA,NA,4000,4.54,3,847228.22,611
1970,1266794.13,NA,NA,5000,4.54,3,1273364.83,923
1970,1520032.31,NA,NA,6000,4.54,3,1523178.25,1074
1970,1640744.63,NA,NA,7000,4.54,3,1651002.65,1227
1970,1567347.8,NA,NA,8000,4.54,3,1579708.84,1137
1970,1675172.49,NA,NA,9000,4.54,3,1688397.96,1225
1970,2090402.16,NA,NA,10000,4.54,3,2115470.86,1516
1970,1870652.44,NA,NA,11000,4.54,3,1878602.85,1367
1970,1729235.67,NA,NA,12000,4.54,3,1738544.14,1260
1970,1686613.55,NA,NA,13000,4.54,3,1708896.76,1241
1970,2048061.03,NA,NA,14000,4.54,3,2067238.2,1504
1970,2207843.63,NA,NA,15000,4.54,3,2236279.63,1597
1970,1880530.43,NA,NA,16000,4.54,3,1914879.32,1401
1970,2151209.87,NA,NA,17000,4.54,3,2173363.37,1580
1970,2212968.75,NA,NA,18000,4.54,3,2227877.91,1626
1970,2470154.1,NA,NA,19000,4.54,3,2498616.14,1809
1970,1946141.55,NA,NA,20000,4.54,3,1962951.74,1453
1970,2345560.3,NA,NA,21000,4.54,3,2362581.64,1689
1970,2142392.72,NA,NA,22000,4.54,3,2154801.41,1556
1970,2678184.29,NA,NA,23000,4.54,3,2702885.15,1943
1970,2450482.28,NA,NA,24000,4.54,3,2469650.92,1791
1970,2592049.41,NA,NA,25000,4.54,3,2606123.53,1894
1970,2172942.82,NA,NA,26000,4.54,3,2185357.47,1537
1970,2150589.89,NA,NA,27000,4.54,3,2160711.53,1591
1970,3519057.39,NA,NA,28000,4.54,3,3530500.11,2559
1970,2614216.37,NA,NA,29000,4.54,3,2627039.1,1923
1970,2866706.12,NA,NA,30000,4.54,3,2869455.5,2082
1970,2394417.39,NA,NA,31000,4.54,3,2411404.89,1729
1970,3328415.11,NA,NA,32000,4.54,3,3323297.79,2378
1970,2708779.16,NA,NA,33000,4.54,3,2727180.84,1970
1970,2933320.37,NA,NA,34000,4.54,3,2955210.45,2161
1970,3322973.65,NA,NA,35000,4.54,3,3319294.73,2394
1970,2623916.83,NA,NA,36000,4.54,3,2626319.7,1908
1970,3928854.21,NA,NA,37000,4.54,3,3932044.45,2872
1970,2825293.58,NA,NA,38000,4.54,3,2826407.79,2029
1970,3463231.63,NA,NA,39000,4.54,3,3458868.37,2513
1970,2828756.84,NA,NA,40000,4.54,3,2834026.55,2069
1970,3627003.28,NA,NA,41000,4.54,3,3626236.79,2648
1970,2798692.58,NA,NA,42000,4.54,3,2809367.06,2053
1970,2717050.49,NA,NA,43000,4.54,3,2710681.53,1965
1970,2874708.97,NA,NA,44000,4.54,3,2889726.56,2104
1970,2909135.42,NA,NA,45000,4.54,3,2911903.88,2065
1970,4364398,NA,NA,46000,4.54,3,4350559.73,3171
1970,2791104.87,NA,NA,47000,4.54,3,2794362.71,2058
1970,3164288.82,NA,NA,48000,4.54,3,3163909.69,2296
1970,2314604.34,NA,NA,49000,4.54,3,2314769.83,1707
1970,3508437.08,NA,NA,50000,4.54,3,3499287.1,2532
1970,2428126.18,NA,NA,51000,4.54,3,2418847.75,1770
1970,2374400.49,NA,NA,52000,4.54,3,2382942.88,1755
1970,2449761.58,NA,NA,53000,4.54,3,2452674.16,1761
1970,2071060.16,NA,NA,54000,4.54,3,2077304.47,1526
1970,3898528.51,NA,NA,55000,4.54,3,3894176.74,2791
1970,2272534.45,NA,NA,56000,4.54,3,2274680.36,1642
1970,2330291.43,NA,NA,57000,4.54,3,2328461.88,1710
1970,1839726.82,NA,NA,58000,4.54,3,1854256.21,1342
1970,1893330.74,NA,NA,59000,4.54,3,1900680.13,1399
1970,2908031.1,NA,NA,60000,4.54,3,2911475.39,2126
1970,1820329.28,NA,NA,61000,4.54,3,1831696.1,1362
1970,1849695.07,NA,NA,62000,4.54,3,1857843.56,1348
1970,1775263.04,NA,NA,63000,4.54,3,1780226.39,1302
1970,2041374.19,NA,NA,64000,4.54,3,2044429.02,1499
1970,1717387.66,NA,NA,65000,4.54,3,1735211.17,1264
1970,1467492.82,NA,NA,66000,4.54,3,1469938.87,1065
1970,1621403.53,NA,NA,67000,4.54,3,1626070.2,1191
1970,1291509.85,NA,NA,68000,4.54,3,1299304.63,948
1970,2465937.04,NA,NA,69000,4.54,3,2460968.82,1749
1970,1603895.62,NA,NA,70000,4.54,3,1618972.87,1198
1970,1317165.83,NA,NA,71000,4.54,3,1324559.44,957
1970,1376434.93,NA,NA,72000,4.54,3,1373822.48,1000
1970,1632380.74,NA,NA,73000,4.54,3,1637635.2,1205
1970,1230463.68,NA,NA,74000,4.54,3,1238209.07,902
1970,1120871.37,NA,NA,75000,4.54,3,1120415.47,798
1970,940524.81,NA,NA,76000,4.54,3,944799.07,689
1970,1001598.21,NA,NA,77000,4.54,3,1016574.78,746
1970,1254490.56,NA,NA,78000,4.54,3,1251919.6,895
1970,971421.94,NA,NA,79000,4.54,3,986862.89,714
1970,1037448.59,NA,NA,80000,4.54,3,1044604.02,755
1970,762891.56,NA,NA,81000,4.54,3,776066.99,554
1970,1024472.48,NA,NA,82000,4.54,3,1039380.26,745
1970,901058.97,NA,NA,83000,4.54,3,904670.42,668
1970,838909.79,NA,NA,84000,4.54,3,846678.85,616
1970,627595.58,NA,NA,85000,4.54,3,635003.94,461
1970,665263.87,NA,NA,86000,4.54,3,668388.55,478
1970,795058.63,NA,NA,87000,4.54,3,797333.38,595
1970,639594.68,NA,NA,88000,4.54,3,650395.16,464
1970,868969.3,NA,NA,89000,4.54,3,873573.13,637
1970,533903.47,NA,NA,90000,4.54,3,537602.29,397
1970,885242.48,NA,NA,91000,4.54,3,888136.54,633
1970,684838.27,NA,NA,92000,4.54,3,694154.52,498
1970,376990.85,NA,NA,93000,4.54,3,379907.96,273
1970,614111.39,NA,NA,94000,4.54,3,618781.25,451
1970,485604.5,NA,NA,95000,4.54,3,488623.32,365
1970,546912.01,NA,NA,96000,4.54,3,552361.45,410
1970,409235.35,NA,NA,97000,4.54,3,412240.17,297
1970,351784.86,NA,NA,98000,4.54,3,353988.96,257
1970,387039.88,NA,NA,99000,4.54,3,388506.83,284
1970,428944.27,NA,NA,1e+05,4.54,3,436310.97,312
1970,367897.93,NA,NA,101000,4.54,3,369003.47,275
1970,319966.34,NA,NA,102000,4.54,3,327422.32,237
1970,307018.3,NA,NA,103000,4.54,3,312593.71,224
1970,322372.55,NA,NA,104000,4.54,3,328137.5,237
1970,317645.95,NA,NA,105000,4.54,3,323469.92,238
1970,335070.12,NA,NA,106000,4.54,3,337839.41,248
1970,266352.91,NA,NA,107000,4.54,3,267977.06,184
1970,286324.61,NA,NA,108000,4.54,3,290170.39,197
1970,408989.42,NA,NA,109000,4.54,3,406486.83,305
1970,297631.08,NA,NA,110000,4.54,3,295039.29,220
1970,203339.51,NA,NA,111000,4.54,3,205632.33,138
1970,169414.52,NA,NA,112000,4.54,3,167774.32,122
1970,166107.61,NA,NA,113000,4.54,3,166408.77,122
1970,417209.87,NA,NA,114000,4.54,3,418511.81,291
1970,276050.3,NA,NA,115000,4.54,3,281457.92,197
1970,269379.7,NA,NA,116000,4.54,3,271992.2,175
1970,221601.97,NA,NA,117000,4.54,3,224679.03,146
1970,166111.45,NA,NA,118000,4.54,3,169579.25,125
1970,240659.92,NA,NA,119000,4.54,3,242404.5,175
1970,152861.64,NA,NA,120000,4.54,3,157471.06,113
1970,214837.31,NA,NA,121000,4.54,3,215238.92,142
1970,164686.37,NA,NA,122000,4.54,3,170173.48,125
1970,145697.87,NA,NA,123000,4.54,3,150585.24,105
1970,161439.5,NA,NA,124000,4.54,3,164789.64,125
1970,176656.03,NA,NA,125000,4.54,3,183596.91,130
1970,66300.64,NA,NA,126000,4.54,3,68036.11,48
1970,149546.64,NA,NA,127000,4.54,3,150120.97,112
1970,148862.64,NA,NA,128000,4.54,3,152934.87,112
1970,135203.59,NA,NA,129000,4.54,3,137544.52,99
1970,136622.5,NA,NA,130000,4.54,3,136623.57,99
1970,184969.55,NA,NA,131000,4.54,3,186515.31,136
1970,103577.54,NA,NA,132000,4.54,3,104242.89,63
1970,89188.04,NA,NA,133000,4.54,3,87993.99,62
1970,75868.42,NA,NA,134000,4.54,3,76695.21,57
1970,74043.76,NA,NA,135000,4.54,3,75863.49,54
1970,102332.66,NA,NA,136000,4.54,3,99705.04,72
1970,151881.99,NA,NA,137000,4.54,3,153234.26,113
1970,127653.03,NA,NA,138000,4.54,3,128889.85,88
1970,102112.49,NA,NA,139000,4.54,3,103504.12,79
1970,95089.81,NA,NA,140000,4.54,3,95454.8,62
1970,73032.39,NA,NA,141000,4.54,3,72252.24,47
1970,84428.66,NA,NA,142000,4.54,3,84387.54,64
1970,49289.91,NA,NA,143000,4.54,3,49666.36,37
1970,76676.57,NA,NA,144000,4.54,3,76621.06,58
1970,59764.42,NA,NA,145000,4.54,3,64467.27,40
1970,70897.36,NA,NA,146000,4.54,3,75445.72,53
1970,48675.28,NA,NA,147000,4.54,3,47371.02,36
1970,55123.29,NA,NA,148000,4.54,3,54803.93,41
1970,47370.23,NA,NA,149000,4.54,3,49828.45,36
1970,59535.28,NA,NA,150000,4.54,3,60985.77,45
1970,28907.7,NA,NA,151000,4.54,3,29472.07,21
1970,60396.34,NA,NA,152000,4.54,3,59461.05,43
1970,83639.92,NA,NA,153000,4.54,3,85280.38,58
1970,37195.42,NA,NA,154000,4.54,3,37347.04,20
1970,41918.4,NA,NA,155000,4.54,3,43210.65,32
1970,37751.2,NA,NA,156000,4.54,3,37189.86,28
1970,46521.91,NA,NA,157000,4.54,3,46516.76,35
1970,35919.52,NA,NA,158000,4.54,3,36126.46,27
1970,64148.18,NA,NA,159000,4.54,3,63612.68,42
1970,36368.69,NA,NA,160000,4.54,3,36780.33,27
1970,58429.6,NA,NA,161000,4.54,3,58136.98,40
1970,49970.93,NA,NA,162000,4.54,3,50425.64,32
1970,63760.31,NA,NA,163000,4.54,3,65796.13,42
1970,70119.9,NA,NA,164000,4.54,3,71485.34,53
1970,56777.57,NA,NA,165000,4.54,3,56624.88,42
1970,40848.87,NA,NA,166000,4.54,3,41071.07,32
1970,28059.64,NA,NA,167000,4.54,3,29136.93,21
1970,23182.23,NA,NA,168000,4.54,3,23473.92,17
1970,16528.4,NA,NA,169000,4.54,3,15932.45,12
1970,29703.74,NA,NA,170000,4.54,3,29982.67,22
1970,36834.12,NA,NA,171000,4.54,3,36404.68,27
1970,55468.2,NA,NA,172000,4.54,3,55437.02,36
1970,12109.54,NA,NA,173000,4.54,3,11945.75,10
1970,50158.23,NA,NA,174000,4.54,3,50096.87,35
1970,43182.19,NA,NA,175000,4.54,3,42504.64,25
1970,31586.56,NA,NA,176000,4.54,3,32007.6,24
1970,28306.11,NA,NA,177000,4.54,3,28243.08,21
1970,58476.81,NA,NA,178000,4.54,3,59584.16,37
1970,11165.58,NA,NA,179000,4.54,3,11606.61,9
1970,27736.99,NA,NA,180000,4.54,3,27563.74,20
1970,34057.48,NA,NA,181000,4.54,3,35262.59,25
1970,77074.48,NA,NA,182000,4.54,3,77373.9,59
1970,46816.71,NA,NA,183000,4.54,3,46101.53,35
1970,37880.33,NA,NA,184000,4.54,3,39625.66,30
1970,13079.52,NA,NA,185000,4.54,3,13689.55,10
1970,24333.67,NA,NA,186000,4.54,3,25095.99,18
1970,9573.89,NA,NA,187000,4.54,3,9755.81,8
1970,40409.36,NA,NA,188000,4.54,3,40198.34,29
1970,13382.44,NA,NA,189000,4.54,3,13532.64,10
1970,17129.39,NA,NA,190000,4.54,3,16897.92,13
1970,36517.16,NA,NA,191000,4.54,3,35945.34,27
1970,17102.19,NA,NA,192000,4.54,3,16914.06,13
1970,11870.04,NA,NA,193000,4.54,3,11798.62,9
1970,7470.88,NA,NA,194000,4.54,3,7480.44,6
1970,10821.4,NA,NA,195000,4.54,3,11379.26,8
1970,16269.22,NA,NA,196000,4.54,3,16176.56,12
1970,35560.95,NA,NA,197000,4.54,3,36410.13,22
1970,23266.59,NA,NA,198000,4.54,3,23221.21,17
1970,8767.27,NA,NA,199000,4.54,3,9261.67,7
1970,12689.92,NA,NA,2e+05,4.54,3,12690.37,10
1970,8232.94,NA,NA,201000,4.54,3,8232.94,6
1970,22218.09,NA,NA,202000,4.54,3,22047.37,17
1970,16018.86,NA,NA,203000,4.54,3,16577.12,12
1970,5628.32,NA,NA,204000,4.54,3,5628.32,4
1970,22753.26,NA,NA,205000,4.54,3,22654.21,17
1970,10109.28,NA,NA,206000,4.54,3,10040.69,8
1970,6741.55,NA,NA,207000,4.54,3,6731.5,5
1970,11653.55,NA,NA,208000,4.54,3,12074.36,9
1970,2686.9,NA,NA,209000,4.54,3,2686.9,2
1970,15003.07,NA,NA,210000,4.54,3,14956.35,11
1970,11252.68,NA,NA,211000,4.54,3,10904,8
1970,12085.08,NA,NA,212000,4.54,3,11896.96,9
1970,11842.23,NA,NA,213000,4.54,3,12138.06,9
1970,10811.38,NA,NA,214000,4.54,3,10805.16,8
1970,2752.94,NA,NA,215000,4.54,3,2752.94,2
1970,9733.43,NA,NA,216000,4.54,3,9826.49,7
1970,29001.32,NA,NA,218000,4.54,3,27919.74,21
1970,12931.84,NA,NA,219000,4.54,3,13005,10
1970,5565.2,NA,NA,220000,4.54,3,5565.2,4
1970,12166.07,NA,NA,221000,4.54,3,12070.31,9
1970,28446.03,NA,NA,222000,4.54,3,28251.07,20
1970,16437.87,NA,NA,223000,4.54,3,17216.87,12
1970,23545.53,NA,NA,224000,4.54,3,23418.42,16
1970,19461.52,NA,NA,225000,4.54,3,18828.33,14
1970,16345.53,NA,NA,226000,4.54,3,16223.38,12
1970,922740.58,NA,NA,228000,4.54,3,923174.26,647
1971,14172.36,NA,NA,-42000,4.294,3,14294.13,8
1971,4946.96,NA,NA,-41000,4.294,3,4869.15,4
1971,2820.34,NA,NA,-40000,4.294,3,2820.34,2
1971,6435.07,NA,NA,-38000,4.294,3,6358.23,5
1971,6930.05,NA,NA,-37000,4.294,3,6821.73,5
1971,8430.39,NA,NA,-36000,4.294,3,10446.59,9
1971,4599.3,NA,NA,-35000,4.294,3,4473.03,3
1971,8537.21,NA,NA,-34000,4.294,3,8636.93,7
1971,2817,NA,NA,-33000,4.294,3,2817,2
1971,12823.75,NA,NA,-32000,4.294,3,12470.38,10
1971,2440.34,NA,NA,-31000,4.294,3,2440.34,2
1971,8758.96,NA,NA,-26000,4.294,3,8581.98,7
1971,5499.86,NA,NA,-25000,4.294,3,5499.86,4
1971,4143.72,NA,NA,-23000,4.294,3,4162.55,3
1971,12211.82,NA,NA,-21000,4.294,3,13143.88,9
1971,8084.52,NA,NA,-20000,4.294,3,7967.39,6
1971,5860.24,NA,NA,-18000,4.294,3,5698.77,4
1971,2685.46,NA,NA,-17000,4.294,3,2685.46,2
1971,6136.78,NA,NA,-16000,4.294,3,6177.14,5
1971,2503.24,NA,NA,-15000,4.294,3,2503.24,2
1971,4245.27,NA,NA,-13000,4.294,3,4187.26,3
1971,6390.28,NA,NA,-12000,4.294,3,6390.28,4
1971,15065.66,NA,NA,-11000,4.294,3,15168.88,10
1971,13304.36,NA,NA,-10000,4.294,3,13224.25,10
1971,22771.4,NA,NA,-9000,4.294,3,22790.1,16
1971,12463.04,NA,NA,-8000,4.294,3,12798.67,10
1971,17926.5,NA,NA,-7000,4.294,3,17574.28,13
1971,14396.19,NA,NA,-6000,4.294,3,14991.04,11
1971,29563.08,NA,NA,-5000,4.294,3,29684.83,23
1971,23948.33,NA,NA,-4000,4.294,3,24045.23,19
1971,2563.62,NA,NA,-3000,4.294,3,2563.62,2
1971,20338.03,NA,NA,-2000,4.294,3,20476.2,16
1971,27550.45,NA,NA,-1000,4.294,3,27683.76,21
1971,50182.8,NA,NA,0,4.294,3,49929.43,29
1971,1085616.56,NA,NA,1000,4.294,3,1095625.16,803
1971,403097.42,NA,NA,2000,4.294,3,406142.98,302
1971,625640.83,NA,NA,3000,4.294,3,620937.38,459
1971,880750.81,NA,NA,4000,4.294,3,880583.83,666
1971,1175913.76,NA,NA,5000,4.294,3,1176541.43,865
1971,1546158.77,NA,NA,6000,4.294,3,1553483.26,1145
1971,1814349.33,NA,NA,7000,4.294,3,1822482.67,1339
1971,1838172.99,NA,NA,8000,4.294,3,1842365.27,1316
1971,2049631.61,NA,NA,9000,4.294,3,2063430.39,1497
1971,1820325.3,NA,NA,10000,4.294,3,1835206.58,1319
1971,1818098.07,NA,NA,11000,4.294,3,1825921.98,1314
1971,1974852.53,NA,NA,12000,4.294,3,1984199.31,1454
1971,2218857.79,NA,NA,13000,4.294,3,2220989.99,1619
1971,2130920.35,NA,NA,14000,4.294,3,2144622.12,1554
1971,1892881.9,NA,NA,15000,4.294,3,1899922.93,1372
1971,2150447.19,NA,NA,16000,4.294,3,2165119.95,1586
1971,2055451.12,NA,NA,17000,4.294,3,2073197.89,1493
1971,2374073.79,NA,NA,18000,4.294,3,2381910.7,1745
1971,2134045.98,NA,NA,19000,4.294,3,2147207.71,1587
1971,2131958.22,NA,NA,20000,4.294,3,2144039.68,1581
1971,2186711.83,NA,NA,21000,4.294,3,2204352.12,1558
1971,3077259.66,NA,NA,22000,4.294,3,3081838.21,2200
1971,2590316.55,NA,NA,23000,4.294,3,2603303.34,1839
1971,2357154.14,NA,NA,24000,4.294,3,2356323.76,1708
1971,2278811.79,NA,NA,25000,4.294,3,2287052.98,1647
1971,3025650.89,NA,NA,26000,4.294,3,3032406.21,2167
1971,2402053.87,NA,NA,27000,4.294,3,2422044.66,1752
1971,2838773.98,NA,NA,28000,4.294,3,2862822.26,2042
1971,2402002.38,NA,NA,29000,4.294,3,2428810,1730
1971,2335879.45,NA,NA,30000,4.294,3,2345810.07,1708
1971,3482822.3,NA,NA,31000,4.294,3,3484065.69,2566
1971,2542135.3,NA,NA,32000,4.294,3,2559442.45,1847
1971,2818946.12,NA,NA,33000,4.294,3,2837407.82,2083
1971,2925530.96,NA,NA,34000,4.294,3,2942892.4,2135
1971,3731992.72,NA,NA,35000,4.294,3,3726003.67,2713
1971,2905817.61,NA,NA,36000,4.294,3,2939687.95,2107
1971,3210842.2,NA,NA,37000,4.294,3,3246618.53,2363
1971,2578739.19,NA,NA,38000,4.294,3,2581463.66,1877
1971,3833758.66,NA,NA,39000,4.294,3,3845968.89,2784
1971,3186219.22,NA,NA,40000,4.294,3,3187320.62,2321
1971,2965927.08,NA,NA,41000,4.294,3,2976003.4,2137
1971,2897756.62,NA,NA,42000,4.294,3,2924013.95,2133
1971,4182277.84,NA,NA,43000,4.294,3,4171330.1,3041
1971,3178551.44,NA,NA,44000,4.294,3,3186509.89,2357
1971,2837428.78,NA,NA,45000,4.294,3,2850026.81,2093
1971,3117668.53,NA,NA,46000,4.294,3,3133714.83,2289
1971,2512943.03,NA,NA,47000,4.294,3,2505392.2,1821
1971,3469997.2,NA,NA,48000,4.294,3,3489780.46,2555
1971,2636641.6,NA,NA,49000,4.294,3,2644849.62,1952
1971,2475725.83,NA,NA,50000,4.294,3,2477967.61,1806
1971,2344388.08,NA,NA,51000,4.294,3,2346831.89,1687
1971,3600979.37,NA,NA,52000,4.294,3,3607366.03,2671
1971,2482569.17,NA,NA,53000,4.294,3,2500986.14,1763
1971,2550183.31,NA,NA,54000,4.294,3,2557086.11,1821
1971,2387421.98,NA,NA,55000,4.294,3,2386457.52,1722
1971,2724279.39,NA,NA,56000,4.294,3,2736159.03,1964
1971,2147600.69,NA,NA,57000,4.294,3,2159250.48,1579
1971,2163368.06,NA,NA,58000,4.294,3,2160431.52,1558
1971,1733199.37,NA,NA,59000,4.294,3,1733206.26,1284
1971,1717680.75,NA,NA,60000,4.294,3,1729938.74,1252
1971,2544607.05,NA,NA,61000,4.294,3,2545095.41,1823
